file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
/home/roberto/Desktop/ProgettoEQS/UseCK/./gmaven/groovy-maven-plugin/src/test/java/org/codehaus/gmaven/plugin/MojoSupportTest.java,org.codehaus.gmaven.plugin.MojoSupportTest$MojoSupportTester,innerclass,1,1,0,1,3,3,0,1,3,0.0,0.0,0.0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0
/home/roberto/Desktop/ProgettoEQS/UseCK/./gmaven/groovy-maven-plugin/src/main/java/org/codehaus/gmaven/plugin/ClasspathScope.java,org.codehaus.gmaven.plugin.ClasspathScope,enum,1,4,3,1,5,1,0,3,1,0.33333334,0.0,0.0,3,0,2,1,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,17,4,0,1,0,0,1,0,1,0,1,1,0,0,0,15,1,0
/home/roberto/Desktop/ProgettoEQS/UseCK/./gmaven/groovy-maven-plugin/src/main/java/org/codehaus/gmaven/plugin/util/SystemNoExitGuard.java,org.codehaus.gmaven.plugin.util.SystemNoExitGuard,class,4,11,7,4,1,1,0,4,0,0.5,NaN,NaN,1,0,1,0,0,0,1,0,0,0,2,2,0,2,0,0,2,0,0,62,0,0,0,1,0,0,0,2,0,2,1,0,2,0,26,1,0
/home/roberto/Desktop/ProgettoEQS/UseCK/./gmaven/groovy-maven-plugin/src/test/java/org/codehaus/gmaven/plugin/util/SystemNoExitGuardTest.java,org.codehaus.gmaven.plugin.util.SystemNoExitGuardTest$Anonymous4,anonymous,2,2,0,2,2,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,1,0,0,0,0,0,0,1,1,0,0,8,-1,0
/home/roberto/Desktop/ProgettoEQS/UseCK/./gmaven/groovy-maven-plugin/src/main/java/org/codehaus/gmaven/plugin/util/VersionHelper.java,org.codehaus.gmaven.plugin.util.VersionHelper,class,9,14,5,9,17,1,0,12,7,0.6666667,0.33333334,0.33333334,7,0,7,0,0,0,7,0,0,0,3,1,1,2,0,0,3,0,0,69,5,3,3,2,0,12,9,8,4,8,2,0,0,0,62,1,2
/home/roberto/Desktop/ProgettoEQS/UseCK/./gmaven/groovy-maven-plugin/src/test/java/org/codehaus/gmaven/plugin/util/SystemNoExitGuardTest.java,org.codehaus.gmaven.plugin.util.SystemNoExitGuardTest$Anonymous1,anonymous,0,0,0,0,1,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-1,0
/home/roberto/Desktop/ProgettoEQS/UseCK/./gmaven/groovy-maven-plugin/src/test/java/org/codehaus/gmaven/plugin/util/SystemNoExitGuardTest.java,org.codehaus.gmaven.plugin.util.SystemNoExitGuardTest$Anonymous2,anonymous,2,2,0,2,2,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,1,0,0,0,0,0,0,1,1,0,0,8,-1,0
/home/roberto/Desktop/ProgettoEQS/UseCK/./gmaven/groovy-maven-plugin/src/main/java/org/codehaus/gmaven/plugin/ConsoleMojo.java,org.codehaus.gmaven.plugin.ConsoleMojo,class,8,8,0,8,1,4,0,7,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,1,0,4,0,4,0,1,0,0,30,1,0
/home/roberto/Desktop/ProgettoEQS/UseCK/./gmaven/gmaven-testsuite/src/test/java/org/codehaus/gmaven/testsuite/tests/ExecuteBasics.java,org.codehaus.gmaven.testsuite.tests.ExecuteBasics,class,4,6,2,4,7,3,0,14,21,0.0,0.0,0.0,7,0,5,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,25,2,0,0,0,0,14,0,2,1,2,0,0,0,0,44,1,0
/home/roberto/Desktop/ProgettoEQS/UseCK/./gmaven/groovy-maven-plugin/src/main/java/org/codehaus/gmaven/plugin/RuntimeMojoSupport.java,org.codehaus.gmaven.plugin.RuntimeMojoSupport,class,23,30,7,23,32,3,3,54,34,0.8461538,0.2857143,0.47619048,13,0,0,6,7,0,7,0,0,0,17,0,0,17,0,0,0,0,2,152,7,2,8,1,0,29,2,19,2,27,4,0,0,0,131,1025,9
